#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AF104F
#Date Time: 2020-09-14 13:32:03.453
#Sample rate: 1654.94Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V Attenuation: 1 X
#Channel 2: Range: 500 mV/div Offset: -1.5 V Attenuation: 1 X
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 2 V
#Negative Supply: ON
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-1.18735125,1.997931015301136,0.001240929637816635
-1.186747,1.997931015301136,0.002595949702807188
-1.18614275,1.997931015301136,0.002257194686559494
-1.1855385,1.997931015301136,0.003612214751550269
-1.18493425,1.997931015301136,0.002595949702807188
-1.18433,1.997931015301136,0.004628479800293128
-1.18372575,1.997931015301136,0.003950969767797741
-1.1831215,1.997931015301136,0.002595949702807188
-1.18251725,1.997931015301136,0.001579684654064328
-1.181913,1.997931015301136,-0.0001140904271741405
-1.18130875,1.997931015301136,-0.001469110492164694
-1.1807045,1.997931015301136,-0.001807865508412387
-1.18010025,1.99826345593188,-0.0041791506221458
-1.179496,1.997931015301136,-0.005195415670888881
-1.17889175,1.99826345593188,-0.006550435735879434
-1.1782875,1.997931015301136,-0.007227945768374822
-1.17768325,1.997931015301136,-0.007566700784622515
-1.177079,1.997931015301136,-0.008244210817117681
-1.17647475,1.997931015301136,-0.007227945768374822
-1.1758705,1.997931015301136,-0.009599230882108456
-1.17526625,1.997931015301136,-0.007905455800870209
-1.174662,1.997931015301136,-0.007227945768374822
-1.17405775,1.997931015301136,-0.005872925703384269
-1.1734535,1.997931015301136,-0.004517905638393493
-1.17284925,1.997931015301136,-0.003501640589650634
-1.172245,1.997931015301136,-0.00316288557340294
-1.17164075,1.997931015301136,-0.0001140904271741405
-1.1710365,1.997931015301136,0.0002246645890735532
-1.17043225,1.997931015301136,0.002595949702807188
-1.169828,1.997931015301136,0.002257194686559494
-1.16922375,1.99826345593188,0.002595949702807188
-1.1686195,1.997931015301136,0.003273459735302575
-1.16801525,1.997931015301136,0.003273459735302575
-1.167411,1.997931015301136,0.004628479800293128
-1.16680675,1.997931015301136,0.002934704719054881
-1.1662025,1.997931015301136,0.002595949702807188
-1.16559825,1.997931015301136,0.000563419605321247
-1.164994,1.99826345593188,-0.001130355475917
-1.16438975,1.997931015301136,-0.001130355475917
-1.1637855,1.997931015301136,-0.002146620524660081
-1.16318125,1.997931015301136,-0.005534170687136575
-1.162577,1.997931015301136,-0.005195415670888881
-1.16197275,1.997931015301136,-0.007566700784622515
-1.1613685,1.99826345593188,-0.006889190752127128
-1.16076425,1.997931015301136,-0.007566700784622515
-1.16016,1.997931015301136,-0.007905455800870209
-1.15955575,1.997931015301136,-0.008244210817117681
-1.1589515,1.99826345593188,-0.008921720849613068
-1.15834725,1.997931015301136,-0.007566700784622515
-1.157743,1.997931015301136,-0.006889190752127128
-1.15713875,1.997931015301136,-0.005195415670888881
-1.1565345,1.997931015301136,-0.003501640589650634
-1.15593025,1.997931015301136,-0.003501640589650634
-1.155326,1.997931015301136,-0.002485375540907553
-1.15472175,1.997931015301136,0.0009021746215689408
-1.1541175,1.997931015301136,0.0009021746215689408
-1.15351325,1.997931015301136,0.002934704719054881
-1.152909,1.99826345593188,0.0019184396703118
-1.15230475,1.997931015301136,0.003612214751550269
-1.1517005,1.99826345593188,0.002934704719054881
-1.15109625,1.997931015301136,0.003612214751550269
-1.150492,1.997931015301136,0.004289724784045434
-1.14988775,1.997931015301136,0.002934704719054881
-1.1492835,1.997931015301136,0.001240929637816635
-1.14867925,1.997931015301136,0.0002246645890735532
-1.148075,1.997931015301136,-0.001130355475917
-1.14747075,1.997931015301136,-0.001807865508412387
-1.1468665,1.99826345593188,-0.003840395605898328
-1.14626225,1.997931015301136,-0.005195415670888881
-1.145658,1.997931015301136,-0.00621168071963174
-1.14505375,1.997931015301136,-0.007566700784622515
-1.1444495,1.997931015301136,-0.006889190752127128
-1.14384525,1.997931015301136,-0.008582965833365375
-1.143241,1.997931015301136,-0.007566700784622515
-1.14263675,1.997931015301136,-0.008921720849613068
-1.1420325,1.997931015301136,-0.008244210817117681
-1.14142825,1.997931015301136,-0.007566700784622515
-1.140824,1.997931015301136,-0.005534170687136575
-1.14021975,1.99826345593188,-0.004856660654641187
-1.1396155,1.997931015301136,-0.003501640589650634
-1.13901125,1.997931015301136,-0.003501640589650634
-1.138407,1.997931015301136,-0.0001140904271741405
-1.13780275,1.997931015301136,0.000563419605321247
-1.1371985,1.997931015301136,0.0019184396703118
-1.13659425,1.997931015301136,0.002257194686559494
-1.13599,1.99826345593188,0.002595949702807188
-1.13538575,1.997931015301136,0.003273459735302575
-1.1347815,1.99826345593188,0.002595949702807188
-1.13417725,1.99826345593188,0.004967234816540822
-1.133573,1.997931015301136,0.002934704719054881
-1.13296875,1.997931015301136,0.002595949702807188
-1.1323645,1.997931015301136,0.0009021746215689408
-1.13176025,1.997931015301136,-0.0004528454434216123
-1.131156,1.997931015301136,-0.001469110492164694
-1.13055175,1.997931015301136,-0.001807865508412387
-1.1299475,1.997931015301136,-0.004856660654641187
-1.12934325,1.997931015301136,-0.005534170687136575
-1.128739,1.997931015301136,-0.007227945768374822
-1.12813475,1.997931015301136,-0.006889190752127128
-1.1275305,1.99826345593188,-0.007905455800870209
-1.12692625,1.997931015301136,-0.007905455800870209
-1.126322,1.997931015301136,-0.007905455800870209
-1.12571775,1.997931015301136,-0.009599230882108456
-1.1251135,1.997931015301136,-0.007905455800870209
-1.12450925,1.997931015301136,-0.006889190752127128
-1.123905,1.99826345593188,-0.005534170687136575
-1.12330075,1.997931015301136,-0.0041791506221458
-1.1226965,1.99826345593188,-0.00316288557340294
-1.12209225,1.997931015301136,-0.002824130557155247
-1.121488,1.997931015301136,0.000563419605321247
-1.12088375,1.997931015301136,0.000563419605321247
-1.1202795,1.997931015301136,0.002934704719054881
-1.11967525,1.997931015301136,0.0019184396703118
-1.119071,1.997931015301136,0.002934704719054881
-1.11846675,1.997931015301136,0.003612214751550269
